Protein,AT1G69770,AT1G697701,WT
AT1G79200,2,2,2
AT1G54690,2,2,2
AT1G16820,1,2,2
ATMG00160,2,1,2
AT5G58070,2,1,2
AT5G47880,1,1,2
AT5G47840,2,1,2
AT5G35840,1,1,2
AT5G22010,5,1,2
AT5G18570,0,1,2
AT5G17870,2,1,2
AT5G13020,0,1,2
AT5G08565,1,1,2
AT5G07510,1,1,2
AT5G03455,2,1,2
AT4G30690,0,1,2
AT4G23630,1,1,2
AT4G22745,3,1,2
AT4G21960,0,1,2
AT4G16190,0,1,2
AT4G10450,2,1,2
AT4G09670,4,1,2
AT4G08310,1,1,2
AT4G04020,2,1,2
AT3G60190,5,1,2
AT3G56130,2,1,2
AT3G52730,2,1,2
AT3G51880,1,1,2
AT3G50820,2,1,2
AT3G47370,2,1,2
AT3G46040,3,1,2
AT3G42630,0,1,2
AT3G27300,3,1,2
AT3G27230,4,1,2
AT3G18165,2,1,2
AT3G17840,2,1,2
AT2G44730,1,1,2
AT2G41430,0,1,2
AT2G35635,2,1,2
AT2G25430,3,1,2
AT2G09990,4,1,2
AT1G78040,1,1,2
AT1G68875,1,1,2
AT1G68590,5,1,2
AT1G67700,1,1,2
AT1G64510,1,1,2
AT1G32470,1,1,2
AT1G31740,1,1,2
AT1G20850,2,1,2
AT1G20110,1,1,2
AT1G16700,1,1,2
AT1G15940,1,1,2
AT1G15270,0,1,2
AT1G14840,1,1,2
AT1G11750,2,1,2
AT1G11430,2,1,2
AT4G39880,2,0,2
ATMG01270,2,0,2
ATCG00810,1,0,2
ATCG00520,1,0,2
AT5G67610,1,0,2
AT5G67560,0,0,2
AT5G67280,0,0,2
AT5G66860,2,0,2
AT5G66530,0,0,2
AT5G66060,0,0,2
AT5G65110,0,0,2
AT5G64860,0,0,2
AT5G64730,0,0,2
AT5G64670,1,0,2
AT5G64390,0,0,2
AT5G64370,1,0,2
AT5G63620,1,0,2
AT5G63440,2,0,2
AT5G63180,0,0,2
AT5G62930,1,0,2
AT5G60360,0,0,2
AT5G59840,2,0,2
AT5G59420,1,0,2
AT5G58060,0,0,2
AT5G57440,0,0,2
AT5G55210,0,0,2
AT5G54760,2,0,2
AT5G53800,2,0,2
AT5G50370,0,0,2
AT5G50310,0,0,2
AT5G50150,0,0,2
AT5G46420,0,0,2
AT5G46110,1,0,2
AT5G44635,9,0,2
AT5G43070,0,0,2
AT5G42820,3,0,2
AT5G42220,0,0,2
AT5G41050,0,0,2
AT5G39800,0,0,2
AT5G39493,1,0,2
AT5G38470,1,0,2
AT5G37830,0,0,2
AT5G35170,1,0,2
AT5G33370,2,0,2
AT5G33320,1,0,2
AT5G28900,1,0,2
AT5G28040,0,0,2
AT5G27030,1,0,2
AT5G24300,0,0,2
AT5G23680,0,0,2
AT5G23535,0,0,2
AT5G23400,1,0,2
AT5G22740,0,0,2
AT5G22080,0,0,2
AT5G20740,0,0,2
AT5G20070,1,0,2
AT5G18900,3,0,2
AT5G18520,0,0,2
AT5G17530,1,0,2
AT5G17310,0,0,2
AT5G16920,0,0,2
AT5G16590,0,0,2
AT5G15870,0,0,2
AT5G15610,0,0,2
AT5G15530,0,0,2
AT5G14950,0,0,2
AT5G14580,1,0,2
AT5G14520,0,0,2
AT5G13710,3,0,2
AT5G13340,0,0,2
AT5G12370,0,0,2
AT5G11900,2,0,2
AT5G11720,0,0,2
AT5G11500,0,0,2
AT5G10780,1,0,2
AT5G10270,0,0,2
AT5G10240,1,0,2
AT5G10170,1,0,2
AT5G10010,8,0,2
AT5G09860,0,0,2
AT5G08590,0,0,2
AT5G08290,0,0,2
AT5G08170,0,0,2
AT5G08160,0,0,2
AT5G07520,0,0,2
AT5G07300,1,0,2
AT5G06870,0,0,2
AT5G05670,2,0,2
AT5G04530,1,0,2
AT5G04290,3,0,2
AT5G03540,0,0,2
AT5G02160,0,0,2
AT4G39510,0,0,2
AT4G39230,0,0,2
AT4G39090,0,0,2
AT4G37210,0,0,2
AT4G36760,1,0,2
AT4G36630,0,0,2
AT4G35950,2,0,2
AT4G35230,1,0,2
AT4G34700,0,0,2
AT4G34660,1,0,2
AT4G33640,0,0,2
AT4G33480,0,0,2
AT4G33220,0,0,2
AT4G32930,1,0,2
AT4G32714,0,0,2
AT4G31490,2,0,2
AT4G31210,1,0,2
AT4G31200,0,0,2
AT4G30990,2,0,2
AT4G30840,0,0,2
AT4G30020,0,0,2
AT4G29700,2,0,2
AT4G29520,0,0,2
AT4G28395,0,0,2
AT4G27180,1,0,2
AT4G27080,1,0,2
AT4G26970,1,0,2
AT4G26870,3,0,2
AT4G26640,0,0,2
AT4G26450,2,0,2
AT4G25080,1,0,2
AT4G24580,6,0,2
AT4G23620,1,0,2
AT4G23500,0,0,2
AT4G23460,1,0,2
AT4G23400,0,0,2
AT4G22710,0,0,2
AT4G22360,0,0,2
AT4G20260,1,0,2
AT4G20010,0,0,2
AT4G18905,0,0,2
AT4G18240,0,0,2
AT4G17830,0,0,2
AT4G17170,1,0,2
AT4G16340,2,0,2
AT4G13710,2,0,2
AT4G13560,0,0,2
AT4G12880,1,0,2
AT4G12610,1,0,2
AT4G10790,1,0,2
AT4G10760,2,0,2
AT4G09630,0,0,2
AT4G08900,0,0,2
AT4G04950,1,0,2
AT4G01370,1,0,2
AT4G01037,0,0,2
AT4G00630,1,0,2
AT3G62580,0,0,2
AT3G61980,0,0,2
AT3G61220,0,0,2
AT3G61180,0,0,2
AT3G61140,2,0,2
AT3G60500,0,0,2
AT3G60250,0,0,2
AT3G57890,7,0,2
AT3G57650,0,0,2
AT3G57520,3,0,2
AT3G57180,0,0,2
AT3G56720,1,0,2
AT3G56240,0,0,2
AT3G55290,0,0,2
AT3G55110,0,0,2
AT3G53870,0,0,2
AT3G52640,0,0,2
AT3G52560,1,0,2
AT3G48990,0,0,2
AT3G48250,0,0,2
AT3G47610,0,0,2
AT3G46010,1,0,2
AT3G45970,0,0,2
AT3G45850,0,0,2
AT3G45190,0,0,2
AT3G45010,5,0,2
AT3G44620,1,0,2
AT3G44300,4,0,2
AT3G44100,0,0,2
AT3G29075,1,0,2
AT3G27700,0,0,2
AT3G27430,0,0,2
AT3G27120,3,0,2
AT3G26618,2,0,2
AT3G23840,0,0,2
AT3G23400,3,0,2
AT3G22630,2,0,2
AT3G22300,1,0,2
AT3G21920,0,0,2
AT3G21750,2,0,2
AT3G21110,5,0,2
AT3G20630,0,0,2
AT3G20330,0,0,2
AT3G20320,0,0,2
AT3G19340,1,0,2
AT3G19240,2,0,2
AT3G18990,0,0,2
AT3G17940,0,0,2
AT3G15020,0,0,2
AT3G14110,1,0,2
AT3G13750,0,0,2
AT3G13470,0,0,2
AT3G12370,0,0,2
AT3G11730,0,0,2
AT3G11070,1,0,2
AT3G10850,0,0,2
AT3G10490,1,0,2
AT3G10350,0,0,2
AT3G10280,1,0,2
AT3G07720,0,0,2
AT3G07660,0,0,2
AT3G07450,0,0,2
AT3G07230,0,0,2
AT3G06810,0,0,2
AT3G05970,1,0,2
AT3G05760,0,0,2
AT3G05350,1,0,2
AT3G05230,2,0,2
AT3G03710,0,0,2
AT3G03380,2,0,2
AT3G02720,0,0,2
AT3G02710,2,0,2
AT3G02520,1,0,2
AT3G02420,1,0,2
AT3G02220,0,0,2
AT3G01800,0,0,2
AT3G01790,0,0,2
AT3G01780,2,0,2
AT3G01150,0,0,2
AT2G47970,2,0,2
AT2G47380,1,0,2
AT2G47250,1,0,2
AT2G46110,3,0,2
AT2G45790,1,0,2
AT2G45740,0,0,2
AT2G45560,0,0,2
AT2G43610,0,0,2
AT2G43370,0,0,2
AT2G42590,2,0,2
AT2G41680,7,0,2
AT2G41620,1,0,2
AT2G40930,1,0,2
AT2G39900,2,0,2
AT2G39670,2,0,2
AT2G37550,4,0,2
AT2G37080,0,0,2
AT2G36830,1,0,2
AT2G36580,1,0,2
AT2G36190,0,0,2
AT2G35010,1,0,2
AT2G33845,0,0,2
AT2G32520,1,0,2
AT2G31060,1,0,2
AT2G29630,0,0,2
AT2G29080,0,0,2
AT2G27860,2,0,2
AT2G27680,1,0,2
AT2G27510,1,0,2
AT2G26900,0,0,2
AT2G26590,0,0,2
AT2G26230,2,0,2
AT2G25840,0,0,2
AT2G24090,0,0,2
AT2G22450,0,0,2
AT2G21150,1,0,2
AT2G20900,0,0,2
AT2G20450,1,0,2
AT2G19870,2,0,2
AT2G19860,0,0,2
AT2G19690,0,0,2
AT2G18790,0,0,2
AT2G17410,2,0,2
AT2G17360,1,0,2
AT2G17280,1,0,2
AT2G16730,1,0,2
AT2G06510,1,0,2
AT2G05840,1,0,2
AT2G03820,2,0,2
AT2G03510,1,0,2
AT2G03090,0,0,2
AT2G02760,0,0,2
AT2G02500,0,0,2
AT2G01410,0,0,2
AT1G80790,0,0,2
AT1G80380,1,0,2
AT1G79690,2,0,2
AT1G78680,3,0,2
AT1G78370,0,0,2
AT1G78240,1,0,2
AT1G76550,3,0,2
AT1G76440,0,0,2
AT1G76180,1,0,2
AT1G74880,0,0,2
AT1G74540,1,0,2
AT1G72730,2,0,2
AT1G71040,2,0,2
AT1G70580,1,0,2
AT1G69120,0,0,2
AT1G67560,0,0,2
AT1G66670,2,0,2
AT1G65260,0,0,2
AT1G64980,1,0,2
AT1G63710,0,0,2
AT1G61150,0,0,2
AT1G60990,0,0,2
AT1G60000,0,0,2
AT1G59760,0,0,2
AT1G59710,0,0,2
AT1G59600,2,0,2
AT1G56290,1,0,2
AT1G55320,1,0,2
AT1G55090,0,0,2
AT1G54020,0,0,2
AT1G53520,0,0,2
AT1G53165,1,0,2
AT1G52730,1,0,2
AT1G52370,0,0,2
AT1G51730,0,0,2
AT1G51650,0,0,2
AT1G50920,1,0,2
AT1G50570,0,0,2
AT1G50300,0,0,2
AT1G47550,1,0,2
AT1G47500,0,0,2
AT1G44170,1,0,2
AT1G43860,0,0,2
AT1G43710,3,0,2
AT1G34130,0,0,2
AT1G33980,2,0,2
AT1G33810,0,0,2
AT1G32380,1,0,2
AT1G32220,1,0,2
AT1G32050,0,0,2
AT1G31170,0,0,2
AT1G25350,0,0,2
AT1G25211,3,0,2
AT1G25155,1,0,2
AT1G21600,1,0,2
AT1G19580,1,0,2
AT1G17720,1,0,2
AT1G17190,0,0,2
AT1G16810,0,0,2
AT1G16790,0,0,2
AT1G16720,1,0,2
AT1G16460,1,0,2
AT1G16350,2,0,2
AT1G16080,2,0,2
AT1G15290,0,0,2
AT1G12910,1,0,2
AT1G12410,2,0,2
AT1G12360,1,0,2
AT1G12240,1,0,2
AT1G12010,2,0,2
AT1G10930,0,0,2
AT1G10890,1,0,2
AT1G10680,2,0,2
AT1G10490,0,0,2
AT1G10430,0,0,2
AT1G09830,0,0,2
AT1G09430,2,0,2
AT1G09020,0,0,2
AT1G07830,0,0,2
AT1G07780,1,0,2
AT1G05500,2,0,2
AT1G04110,0,0,2
AT1G02640,1,0,2
AT1G02370,3,0,2
AT1G01900,0,0,2
AT1G52300,4,6,3
AT5G46430,4,4,3
AT5G02960,6,4,3
AT2G38610,1,4,3
AT2G29960,4,4,3
AT2G38140,2,4,3
AT4G27320,2,4,3
AT5G48760,5,3,3
ATCG00650,4,3,3
AT5G16970,8,3,3
AT5G14320,3,3,3
AT3G23830,1,3,3
AT3G07030,4,3,3
AT2G35410,2,3,3
AT1G49970,7,3,3
AT4G02620,0,3,3
AT4G01050,1,3,3
AT3G10220,3,3,3
AT2G34420,3,3,3
AT2G02470,6,3,3
AT5G54640,4,3,3
AT1G41880,3,3,3
AT5G55280,4,2,3
AT5G53070,2,2,3
AT5G15230,3,2,3
AT3G58570,5,2,3
AT2G36250,1,2,3
AT1G69740,4,2,3
AT1G32130,2,2,3
AT5G57120,1,2,3
AT5G55160,3,2,3
AT5G51110,2,2,3
AT5G27770,2,2,3
AT5G11420,2,2,3
AT5G02560,6,2,3
AT4G39040,3,2,3
AT4G36130,7,2,3
AT4G11790,3,2,3
AT3G63190,1,2,3
AT3G56910,3,2,3
AT3G09740,4,2,3
AT3G06720,2,2,3
AT1G74230,3,2,3
AT1G69530,2,2,3
AT1G32790,3,2,3
ATCG01300,2,1,3
AT5G61150,1,1,3
AT5G57370,3,1,3
AT5G51100,2,1,3
AT5G13120,1,1,3
AT5G05620,4,1,3
AT4G38510,1,1,3
AT4G17620,4,1,3
AT4G10110,1,1,3
AT4G02230,1,1,3
AT4G00860,1,1,3
AT3G63540,1,1,3
AT3G62020,0,1,3
AT3G53430,3,1,3
AT3G23780,6,1,3
AT3G18580,4,1,3
AT3G16780,1,1,3
AT3G13580,1,1,3
AT3G10690,13,1,3
AT3G08910,1,1,3
AT3G07830,0,1,3
AT3G04610,0,1,3
AT3G01670,2,1,3
AT2G45470,4,1,3
AT2G33620,2,1,3
AT2G20890,2,1,3
AT2G02790,2,1,3
AT1G63970,2,1,3
